
 displacements (vx,vy,vz) for set SENSOR and time  0.7343750E-02

      7572 -1.280899E-02 -1.044738E+00  3.925701E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.7382812E-02

      7572  1.057981E-03 -1.011281E+00  4.022184E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.7421875E-02

      7572 -8.357331E-03 -9.810368E-01  4.086854E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.7460938E-02

      7572 -5.081746E-02 -9.647661E-01  4.129874E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.7500000E-02

      7572 -1.114554E-01 -9.684887E-01  4.149579E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.7539063E-02

      7572 -1.631589E-01 -9.885096E-01  4.147072E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.7578125E-02

      7572 -1.885201E-01 -1.010651E+00  4.131706E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.7617188E-02

      7572 -1.890310E-01 -1.017863E+00  4.107939E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.7656250E-02

      7572 -1.741119E-01 -1.001955E+00  4.070666E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.7695313E-02

      7572 -1.440131E-01 -9.679473E-01  4.020201E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.7734375E-02

      7572 -8.696073E-02 -9.277825E-01  3.971450E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.7773438E-02

      7572  4.903423E-03 -8.930769E-01  3.940513E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.7812500E-02

      7572  1.186558E-01 -8.734364E-01  3.929695E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.7851563E-02

      7572  2.240459E-01 -8.740178E-01  3.933739E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.7890625E-02

      7572  2.962904E-01 -8.879036E-01  3.955526E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.7929688E-02

      7572  3.346114E-01 -8.942740E-01  4.006824E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.7968750E-02

      7572  3.580119E-01 -8.733292E-01  4.094511E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.8007813E-02

      7572  3.856785E-01 -8.260561E-01  4.211380E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.8046875E-02

      7572  4.230016E-01 -7.742906E-01  4.339905E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.8085938E-02

      7572  4.621187E-01 -7.382057E-01  4.462447E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.8125000E-02

      7572  4.896809E-01 -7.176903E-01  4.570716E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.8164063E-02

      7572  4.943676E-01 -6.992874E-01  4.668813E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.8203125E-02

      7572  4.735438E-01 -6.767916E-01  4.764413E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.8242188E-02

      7572  4.367760E-01 -6.575362E-01  4.854453E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.8281250E-02

      7572  4.004265E-01 -6.486413E-01  4.924558E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.8320313E-02

      7572  3.756925E-01 -6.451261E-01  4.967797E+01

 displacements (vx,vy,vz) for set SENSOR and time  0.8359375E-02

