
     E I G E N V A L U E   O U T P U T

 MODE NO    EIGENVALUE                       FREQUENCY   
                                     REAL PART            IMAGINARY PART
                           (RAD/TIME)      (CYCLES/TIME     (RAD/TIME)

      2634  1.211565E+00 -2.468253E-02  6.280901E+01
      2658  1.139549E-01  6.988167E-01 -1.182793E+01
      2682  1.609927E+00 -4.456198E-01 -7.780550E+01
      2895  1.338010E+00  6.029392E-01 -1.235775E+01
      3116 -2.373181E+00 -4.709431E-01  6.392099E+00
      3132  1.584267E+00  2.519151E-01  4.561064E+01
      3156  1.781335E-01  8.499803E-01 -1.021171E+02
      3180 -2.291548E+00 -1.649706E+00  4.156089E+01

                    E I G E N V A L U E    N U M B E R     7


 displacements (vx,vy,vz) for set OBSERVATION and time  0.1000000E+01

      2618 -1.571025E+00 -3.743892E+00 -1.772126E+00
      2634  5.082162E-01 -1.732416E+00  8.013677E+01
      2658  1.349309E-01 -1.197823E+00  2.129297E+01
      2682  4.932982E-01 -6.966793E-01  3.753890E+00
      2895  5.248993E-01  9.743719E-02  8.943909E+01
      3116  6.031305E-01  3.463101E+00  2.364456E+01
      3132 -1.291353E-01  3.518137E+00  5.027769E+00
      3156 -2.183004E-01  1.613227E+00  3.374255E+01
      3180  6.432899E-01  8.494942E-01  1.031451E+01

                    E I G E N V A L U E    N U M B E R     8


 displacements (vx,vy,vz) for set OBSERVATION and time  0.1000000E+01

      2618 -3.656133E+00  2.319558E+00 -6.210873E+00
      2634  1.675890E+00  1.621301E+00  7.038375E+01
      2658 -2.102953E-01 -4.537262E-01  7.446261E+00
      2682 -8.915306E-02  1.626153E-02  2.733507E+01
      2895 -5.476289E-01  5.574541E-01 -9.810589E+00
      3116  5.990715E-01 -2.608416E+00  2.505089E+01
      3132  2.826643E-01  1.019836E+00 -7.597457E+01
      3156 -1.574969E+00 -6.978122E-02  4.329976E+01
      3180  2.333082E+00  3.401220E-01  3.212203E+00

                    E I G E N V A L U E    N U M B E R     9


 displacements (vx,vy,vz) for set OBSERVATION and time  0.1000000E+01

      2618 -1.004877E+00 -1.499855E+00  8.672138E+00
      2634  7.750107E-01  1.930359E-01  2.113204E+01
      2658  3.202550E-01  1.783969E+00 -3.303818E+01
      2682 -2.016187E+00  3.841397E+00  3.326929E+00
      2895  1.062988E+00  2.859707E-01 -5.348495E+01
      3116  4.037762E-02  1.495324E+00  1.109109E+01
      3132  3.862322E-01  1.005679E-01 -1.110071E+01
      3156 -4.125892E-03 -2.816207E+00 -2.830635E+01
      3180  4.208198E-01 -4.171321E+00 -3.784471E+01

                    E I G E N V A L U E    N U M B E R    10


 displacements (vx,vy,vz) for set OBSERVATION and time  0.1000000E+01

      2618  6.441893E-01 -1.154573E+00  2.394955E+01
      2634 -2.273173E-02 -3.303931E-01 -4.951458E+01
      2658 -6.020758E-01  7.330290E-02 -1.076450E+00
      2682  5.367439E-01 -5.133754E-01  3.488474E+01
      2895 -2.853011E-01  9.401038E-01 -8.298217E+01
      3116 -3.901997E+00  4.657943E-01  3.510204E+01
      3132  3.428394E+00 -4.188893E-01 -1.240545E+01
      3156 -3.306559E+00  3.925219E-01 -2.634251E+01
      3180  3.624049E+00  2.046534E-01  4.053925E+01

                    E I G E N V A L U E    N U M B E R    11


 displacements (vx,vy,vz) for set OBSERVATION and time  0.1000000E+01

      2618  1.760982E+00  1.668569E+00 -2.613752E+01
      2634 -1.686271E+00 -2.317583E+00  1.223569E+01
      2658  5.649605E-01 -2.043869E+00  3.823727E+01
      2682 -1.997642E-01  2.402301E+00 -2.813653E+00
      2895 -6.476167E-02 -3.234347E-02  1.473842E+02
      3116 -5.054071E-01 -2.027921E+00 -1.234418E+01
      3132 -2.472913E-01  2.671887E+00  3.479138E+01
      3156  2.998588E-01  3.412025E+00  1.588167E+01
      3180  5.191997E-01 -2.420264E+00 -5.813477E+00

                    E I G E N V A L U E    N U M B E R    12


 displacements (vx,vy,vz) for set OBSERVATION and time  0.1000000E+01

      2618  4.848474E-01  5.324699E-01 -7.405129E+00
      2634 -5.201015E-01 -2.992217E+00  2.542065E+01
      2658  6.981081E-01  1.945189E+00 -3.741225E+01
      2682 -1.465263E+00 -1.177902E+00 -2.416674E+01
      2895  2.440895E+00  2.646031E-01  1.415640E+01
      3116 -1.358781E+00 -1.243871E+00  1.290500E+01
      3132  5.845053E-01  3.675032E+00 -6.425632E+00
      3156  1.412122E-01 -3.460616E+00  4.390733E+00
      3180 -7.830793E-01  5.385383E-01 -2.082045E+01

                    E I G E N V A L U E    N U M B E R    13


 displacements (vx,vy,vz) for set OBSERVATION and time  0.1000000E+01

      2618 -1.482834E+00 -7.411353E-01  6.014800E+01
      2634  9.236042E-02  5.671038E-01 -8.806839E+01
      2658  3.411885E-02 -1.528710E+00  2.917261E+01
      2682 -3.985013E-01  1.242436E+00 -4.474284E+01
      2895 -3.592447E+00 -6.157152E-01  2.482024E+00
      3116 -3.047801E+00  6.189394E-02  8.187123E+01
      3132  5.834597E-01  3.851516E-01 -1.118207E+02
      3156  1.005557E+00  3.012820E-01  1.319262E+02
      3180 -3.134434E+00  3.542811E-01 -7.039555E+01

                    E I G E N V A L U E    N U M B E R    14


 displacements (vx,vy,vz) for set OBSERVATION and time  0.1000000E+01

      2618 -3.084989E+00  1.754658E+00  3.416820E+01
      2634  3.736652E-01 -1.782540E+00 -1.324130E+02
      2658 -9.333778E-01  7.107783E-01 -1.386009E+01
      2682  1.445155E+00  1.313793E-02  4.151561E+01
      2895  3.874994E-01 -1.624629E+00 -7.279091E+01
      3116  7.758470E-01  2.229119E+00  3.471769E+01
      3132 -3.358428E-01  5.197982E-01  6.494114E+01
      3156  4.165061E-01  5.129561E-02 -3.055183E+01
      3180  7.501701E-01  4.150327E-01  3.121646E+01

                    E I G E N V A L U E    N U M B E R    15


 displacements (vx,vy,vz) for set OBSERVATION and time  0.1000000E+01

      2618  5.083714E-01 -3.220930E+00  8.783779E+01
      2634  1.483498E+00 -1.387394E+00  9.236818E+01
      2658 -7.250606E-01  7.324211E-02 -8.162720E-01
      2682  1.870508E+00  1.675656E-01  4.772230E+01
      2895  7.151443E-01  1.338583E+00 -6.120880E+01
      3116 -6.459114E-01 -2.756767E+00 -9.546334E+01
      3132 -7.592363E-01 -8.018782E-01 -7.292957E+01
      3156 -6.096483E-02 -1.100525E+00 -2.009438E+01
      3180 -2.231743E-01  9.743758E-01  8.957481E+00

                    E I G E N V A L U E    N U M B E R    16


 displacements (vx,vy,vz) for set OBSERVATION and time  0.1000000E+01

      2618 -1.819426E+00 -8.057276E-01  1.313171E+02
      2634 -6.470363E-01 -1.422333E+00 -7.353284E+01
      2658  4.904626E-01 -1.728110E+00  3.790199E+01
      2682 -1.670370E+00 -2.783384E+00  6.741344E+01
      2895 -1.411367E+00  7.176506E-02  8.245697E+01
      3116  3.035304E-01 -8.215965E-01 -4.913397E+01
      3132 -1.853045E+00 -1.102785E+00 -1.342007E+01
      3156  1.672550E+00  1.471488E+00 -4.613987E+01
      3180  1.280316E+00 -3.297510E+00 -7.193821E+01

                    E I G E N V A L U E    N U M B E R    17


 displacements (vx,vy,vz) for set OBSERVATION and time  0.1000000E+01

      2618 -1.337417E+00 -7.317773E-01  1.116467E+02
      2634  1.129063E-01 -1.139539E+00 -6.097993E+01
      2658  9.437814E-01  9.587023E-01 -2.190113E+01
      2682 -1.192437E+00  2.737858E+00 -1.605780E+02
      2895 -2.747788E-01 -1.020841E+00  2.633241E+01
      3116  8.391573E-01 -8.395117E-01 -8.367447E+01
      3132 -1.080453E+00 -9.631624E-01  3.249999E+01
      3156 -1.094912E+00  1.785244E+00  2.029241E+01
      3180  2.833635E-01  1.494359E+00  1.213529E+02

                    E I G E N V A L U E    N U M B E R    18


 displacements (vx,vy,vz) for set OBSERVATION and time  0.1000000E+01

      2618  8.324009E-01 -2.432673E-01  1.376193E+01
      2634 -1.568523E+00  6.698530E-01 -2.501736E+01
      2658  8.847351E-01  2.267379E+00 -4.834436E+01
      2682  1.706569E+00  3.341561E-01  6.782118E+01
      2895  1.769164E+00 -2.129963E+00  9.290258E+01
      3116 -1.959193E+00 -1.316807E+00  9.231329E+01
      3132 -4.028138E+00  2.398897E+00 -2.577930E+01
      3156  4.356151E+00 -1.003232E+00 -4.722906E+01
      3180  8.283816E-01  8.538674E-01  1.180752E+02

                    E I G E N V A L U E    N U M B E R    19


 displacements (vx,vy,vz) for set OBSERVATION and time  0.1000000E+01

      2618  2.089996E+00 -1.531963E+00  3.344294E+00
      2634  2.400764E+00  3.690413E+00 -9.026565E+01
      2658 -1.337944E+00  2.975865E+00 -7.012569E+01
      2682 -1.196283E+00 -9.717467E-01  1.131136E+01
      2895  1.845295E-01 -6.110538E+00 -8.913549E+01
      3116 -1.711492E+00 -1.389909E+00 -5.570649E+01
      3132 -1.535357E-01  2.481523E+00  1.322609E+02
      3156  4.275042E-01  1.330474E+00  1.044483E+02
      3180  1.054302E+00 -8.001650E-01 -3.811111E+01

                    E I G E N V A L U E    N U M B E R    20


 displacements (vx,vy,vz) for set OBSERVATION and time  0.1000000E+01

      2618  1.491688E+01  9.473703E+01 -3.339396E-03
      2634  1.623364E+01  3.844118E+01 -2.837453E-02
      2658  1.153444E+01  2.518999E-01 -2.397843E-03
      2682  1.691273E+01 -3.240528E+01  1.914195E-02
      2895  3.739555E+01  1.726949E+01  8.140039E-02
      3116  6.540033E+01  9.469263E+01  2.744940E-03
      3132  6.290287E+01  4.227471E+01  7.120235E-03
      3156  5.882540E+01  1.082026E+00  7.832795E-03
      3180  5.884761E+01 -3.526308E+01  2.991778E-03

                    E I G E N V A L U E    N U M B E R    21


 displacements (vx,vy,vz) for set OBSERVATION and time  0.1000000E+01

      2618  2.552462E-01 -1.745011E+00 -4.918127E+01
      2634  8.238253E-01  2.458742E+00  5.158717E+01
      2658  2.566576E-01 -9.896162E-01  1.985858E+01
      2682 -2.933973E+00 -7.986256E-01 -1.208234E+02
      2895 -2.658036E+00  1.992237E-01 -2.340546E+01
      3116 -1.046635E+00  1.318853E+00  9.704534E+01
      3132 -1.762689E+00 -2.357156E+00 -7.375167E+01
      3156  1.145735E+00  3.096234E+00 -1.359604E+01
      3180  2.230825E+00 -1.759981E+00  7.084930E+01

                    E I G E N V A L U E    N U M B E R    22


 displacements (vx,vy,vz) for set OBSERVATION and time  0.1000000E+01

      2618  1.663116E+00 -1.922145E+00  7.317008E+00
      2634 -3.357491E-01  3.725864E+00 -8.214687E+01
      2658 -1.227206E-01 -4.690389E+00  1.098919E+02
      2682  2.224545E+00  1.854714E+00  1.545459E+01
      2895 -3.314815E+00  1.210584E+00  2.755879E+01
      3116 -2.109445E+00  9.960827E-01 -5.421799E-01
      3132  1.316070E+00 -4.376608E-01  5.860456E+01
      3156  8.720533E-01 -3.353620E-02 -1.049335E+02
      3180 -2.781852E+00 -5.284592E-01 -1.502542E+01

                    E I G E N V A L U E    N U M B E R    23


 displacements (vx,vy,vz) for set OBSERVATION and time  0.1000000E+01

      2618 -1.735896E+00 -1.614421E+00  4.278362E+00
      2634  1.654365E+00  1.786758E+00  3.236845E+01
      2658  1.097374E+00  2.281303E+00 -6.020689E+01
      2682  8.905731E-01  2.551020E+00  1.511349E+02
      2895 -3.009005E+00 -2.610069E+00  1.883900E+01
      3116  1.375952E+00  1.888366E+00 -2.150607E+00
      3132 -7.250243E-01 -3.299355E+00 -4.830458E+01
